DE_NO,DATA_ELEMENT_NAME,SIZE,START POSITION,STOP POSITION,FILE NAME,FILE SEGMENT (with RECORD-ID),File Segment Number,File Segment Name
ELG244,HCBS-CHRONIC-CONDITION-NON-HEALTH-HOME-END-DATE,9(8),53,60,ELIGIBLE,HCBS-CHRONIC-CONDITIONS-NON-HEALTH-HOME-ELG00020,ELG00020,HCBS-CHRONIC-CONDITIONS-NON-HEALTH-HOME
ELG245,STATE-NOTATION,X(500),61,560,ELIGIBLE,HCBS-CHRONIC-CONDITIONS-NON-HEALTH-HOME-ELG00020,ELG00020,HCBS-CHRONIC-CONDITIONS-NON-HEALTH-HOME
ELG246,FILLER,X(440),561,1000,ELIGIBLE,HCBS-CHRONIC-CONDITIONS-NON-HEALTH-HOME-ELG00020,ELG00020,HCBS-CHRONIC-CONDITIONS-NON-HEALTH-HOME
ELG248,RECORD-ID,X(8),1,8,ELIGIBLE,Enrollment-Time-Span-Segment-ELG00021,ELG00021,Enrollment-Time-Span-Segment
ELG249,SUBMITTING-STATE,X(2),9,10,ELIGIBLE,Enrollment-Time-Span-Segment-ELG00021,ELG00021,Enrollment-Time-Span-Segment
ELG250,RECORD-NUMBER,9(11),11,21,ELIGIBLE,Enrollment-Time-Span-Segment-ELG00021,ELG00021,Enrollment-Time-Span-Segment
ELG251,MSIS-IDENTIFICATION-NUM,X(20),22,41,ELIGIBLE,Enrollment-Time-Span-Segment-ELG00021,ELG00021,Enrollment-Time-Span-Segment
ELG252,ENROLLMENT-TYPE,X(1),42,42,ELIGIBLE,Enrollment-Time-Span-Segment-ELG00021,ELG00021,Enrollment-Time-Span-Segment
ELG253,ENROLLMENT-EFF-DATE,9(8),43,50,ELIGIBLE,Enrollment-Time-Span-Segment-ELG00021,ELG00021,Enrollment-Time-Span-Segment
ELG254,ENROLLMENT-END-DATE,9(8),51,58,ELIGIBLE,Enrollment-Time-Span-Segment-ELG00021,ELG00021,Enrollment-Time-Span-Segment
ELG255,STATE-NOTATION,X(500),59,558,ELIGIBLE,Enrollment-Time-Span-Segment-ELG00021,ELG00021,Enrollment-Time-Span-Segment
ELG256,FILLER,X(442),559,1000,ELIGIBLE,Enrollment-Time-Span-Segment-ELG00021,ELG00021,Enrollment-Time-Span-Segment
ELG257,RECORD-ID,X(8),1,8,ELIGIBLE,ELG-IDENTIFIERS-ELG00022,ELG00022,ELG-IDENTIFIERS
ELG258,SUBMITTING-STATE,X(2),9,10,ELIGIBLE,ELG-IDENTIFIERS-ELG00022,ELG00022,ELG-IDENTIFIERS
ELG259,RECORD-NUMBER,9(11),11,21,ELIGIBLE,ELG-IDENTIFIERS-ELG00022,ELG00022,ELG-IDENTIFIERS
ELG260,MSIS-IDENTIFICATION-NUM,X(20),22,41,ELIGIBLE,ELG-IDENTIFIERS-ELG00022,ELG00022,ELG-IDENTIFIERS
ELG261,ELG-IDENTIFIER-TYPE,X(1),42,42,ELIGIBLE,ELG-IDENTIFIERS-ELG00022,ELG00022,ELG-IDENTIFIERS
ELG262,ELG-IDENTIFIER-ISSUING-ENTITY-ID,X(18),43,60,ELIGIBLE,ELG-IDENTIFIERS-ELG00022,ELG00022,ELG-IDENTIFIERS
ELG263,ELG-IDENTIFIER-EFF-DATE,9(8),61,68,ELIGIBLE,ELG-IDENTIFIERS-ELG00022,ELG00022,ELG-IDENTIFIERS
ELG264,ELG-IDENTIFIER-END-DATE,9(8),69,76,ELIGIBLE,ELG-IDENTIFIERS-ELG00022,ELG00022,ELG-IDENTIFIERS
ELG265,ELG-IDENTIFIER,X(20),77,96,ELIGIBLE,ELG-IDENTIFIERS-ELG00022,ELG00022,ELG-IDENTIFIERS
ELG266,REASON-FOR-CHANGE,X(10),97,106,ELIGIBLE,ELG-IDENTIFIERS-ELG00022,ELG00022,ELG-IDENTIFIERS
ELG267,STATE-NOTATION,X(500),107,606,ELIGIBLE,ELG-IDENTIFIERS-ELG00022,ELG00022,ELG-IDENTIFIERS
ELG268,FILLER,X(394),607,1000,ELIGIBLE,ELG-IDENTIFIERS-ELG00022,ELG00022,ELG-IDENTIFIERS
MCR001,RECORD-ID,X(8),1,8,MNGDCARE,FILE-HEADER-RECORD-MANAGED-CARE-MCR00001,MCR00001,FILE-HEADER-RECORD-MANAGED-CARE
MCR002,DATA-DICTIONARY-VERSION,X(10),9,18,MNGDCARE,FILE-HEADER-RECORD-MANAGED-CARE-MCR00001,MCR00001,FILE-HEADER-RECORD-MANAGED-CARE
MCR003,SUBMISSION-TRANSACTION-TYPE,X(1),19,19,MNGDCARE,FILE-HEADER-RECORD-MANAGED-CARE-MCR00001,MCR00001,FILE-HEADER-RECORD-MANAGED-CARE
MCR004,FILE-ENCODING-SPECIFICATION,X(3),20,22,MNGDCARE,FILE-HEADER-RECORD-MANAGED-CARE-MCR00001,MCR00001,FILE-HEADER-RECORD-MANAGED-CARE
MCR005,DATA-MAPPING-DOCUMENT-VERSION,X(9),23,31,MNGDCARE,FILE-HEADER-RECORD-MANAGED-CARE-MCR00001,MCR00001,FILE-HEADER-RECORD-MANAGED-CARE
MCR006,FILE-NAME,X(8),32,39,MNGDCARE,FILE-HEADER-RECORD-MANAGED-CARE-MCR00001,MCR00001,FILE-HEADER-RECORD-MANAGED-CARE
MCR007,SUBMITTING-STATE,X(2),40,41,MNGDCARE,FILE-HEADER-RECORD-MANAGED-CARE-MCR00001,MCR00001,FILE-HEADER-RECORD-MANAGED-CARE
MCR008,DATE-FILE-CREATED,9(8),42,49,MNGDCARE,FILE-HEADER-RECORD-MANAGED-CARE-MCR00001,MCR00001,FILE-HEADER-RECORD-MANAGED-CARE
MCR009,START-OF-TIME-PERIOD,9(8),50,57,MNGDCARE,FILE-HEADER-RECORD-MANAGED-CARE-MCR00001,MCR00001,FILE-HEADER-RECORD-MANAGED-CARE
MCR010,END-OF-TIME-PERIOD,9(8),58,65,MNGDCARE,FILE-HEADER-RECORD-MANAGED-CARE-MCR00001,MCR00001,FILE-HEADER-RECORD-MANAGED-CARE
MCR011,FILE-STATUS-INDICATOR,X(1),66,66,MNGDCARE,FILE-HEADER-RECORD-MANAGED-CARE-MCR00001,MCR00001,FILE-HEADER-RECORD-MANAGED-CARE
MCR013,TOT-REC-CNT,9(11),67,77,MNGDCARE,FILE-HEADER-RECORD-MANAGED-CARE-MCR00001,MCR00001,FILE-HEADER-RECORD-MANAGED-CARE
MCR112,SEQUENCE-NUMBER,X(4),78,81,MNGDCARE,FILE-HEADER-RECORD-MANAGED-CARE-MCR00001,MCR00001,FILE-HEADER-RECORD-MANAGED-CARE
MCR014,STATE-NOTATION,X(500),82,581,MNGDCARE,FILE-HEADER-RECORD-MANAGED-CARE-MCR00001,MCR00001,FILE-HEADER-RECORD-MANAGED-CARE
MCR012,FILLER,X(419),582,1000,MNGDCARE,FILE-HEADER-RECORD-MANAGED-CARE-MCR00001,MCR00001,FILE-HEADER-RECORD-MANAGED-CARE
MCR016,RECORD-ID,X(8),1,8,MNGDCARE,MANAGED-CARE-MAIN-MCR00002,MCR00002,MANAGED-CARE-MAIN
MCR017,SUBMITTING-STATE,X(2),9,10,MNGDCARE,MANAGED-CARE-MAIN-MCR00002,MCR00002,MANAGED-CARE-MAIN
MCR018,RECORD-NUMBER,9(11),11,21,MNGDCARE,MANAGED-CARE-MAIN-MCR00002,MCR00002,MANAGED-CARE-MAIN
MCR019,STATE-PLAN-ID-NUM,X(12),22,33,MNGDCARE,MANAGED-CARE-MAIN-MCR00002,MCR00002,MANAGED-CARE-MAIN
MCR020,MANAGED-CARE-CONTRACT-EFF-DATE,9(8),34,41,MNGDCARE,MANAGED-CARE-MAIN-MCR00002,MCR00002,MANAGED-CARE-MAIN
MCR021,MANAGED-CARE-CONTRACT-END-DATE,9(8),42,49,MNGDCARE,MANAGED-CARE-MAIN-MCR00002,MCR00002,MANAGED-CARE-MAIN
MCR022,MANAGED-CARE-NAME,X(55),50,104,MNGDCARE,MANAGED-CARE-MAIN-MCR00002,MCR00002,MANAGED-CARE-MAIN
MCR023,MANAGED-CARE-PROGRAM,X(1),105,105,MNGDCARE,MANAGED-CARE-MAIN-MCR00002,MCR00002,MANAGED-CARE-MAIN
MCR024,MANAGED-CARE-PLAN-TYPE,X(2),106,107,MNGDCARE,MANAGED-CARE-MAIN-MCR00002,MCR00002,MANAGED-CARE-MAIN
MCR025,REIMBURSEMENT-ARRANGEMENT,X(2),108,109,MNGDCARE,MANAGED-CARE-MAIN-MCR00002,MCR00002,MANAGED-CARE-MAIN
MCR026,MANAGED-CARE-PROFIT-STATUS,X(2),110,111,MNGDCARE,MANAGED-CARE-MAIN-MCR00002,MCR00002,MANAGED-CARE-MAIN
MCR027,CORE-BASED-STATISTICAL-AREA-CODE,X(1),112,112,MNGDCARE,MANAGED-CARE-MAIN-MCR00002,MCR00002,MANAGED-CARE-MAIN
MCR028,PERCENT-BUSINESS,9(3),113,115,MNGDCARE,MANAGED-CARE-MAIN-MCR00002,MCR00002,MANAGED-CARE-MAIN
MCR029,MANAGED-CARE-SERVICE-AREA,X(1),116,116,MNGDCARE,MANAGED-CARE-MAIN-MCR00002,MCR00002,MANAGED-CARE-MAIN
MCR030,MANAGED-CARE-MAIN-REC-EFF-DATE,9(8),117,124,MNGDCARE,MANAGED-CARE-MAIN-MCR00002,MCR00002,MANAGED-CARE-MAIN
MCR031,MANAGED-CARE-MAIN-REC-END-DATE,9(8),125,132,MNGDCARE,MANAGED-CARE-MAIN-MCR00002,MCR00002,MANAGED-CARE-MAIN
MCR032,STATE-NOTATION,X(500),133,632,MNGDCARE,MANAGED-CARE-MAIN-MCR00002,MCR00002,MANAGED-CARE-MAIN
MCR033,FILLER,X(368),633,1000,MNGDCARE,MANAGED-CARE-MAIN-MCR00002,MCR00002,MANAGED-CARE-MAIN
MCR034,RECORD-ID,X(8),1,8,MNGDCARE,MANAGED-CARE-LOCATION-AND-CONTACT-INFO-MCR00003,MCR00003,MANAGED-CARE-LOCATION-AND-CONTACT-INFO
MCR035,SUBMITTING-STATE,X(2),9,10,MNGDCARE,MANAGED-CARE-LOCATION-AND-CONTACT-INFO-MCR00003,MCR00003,MANAGED-CARE-LOCATION-AND-CONTACT-INFO
MCR036,RECORD-NUMBER,9(11),11,21,MNGDCARE,MANAGED-CARE-LOCATION-AND-CONTACT-INFO-MCR00003,MCR00003,MANAGED-CARE-LOCATION-AND-CONTACT-INFO
MCR037,STATE-PLAN-ID-NUM,X(12),22,33,MNGDCARE,MANAGED-CARE-LOCATION-AND-CONTACT-INFO-MCR00003,MCR00003,MANAGED-CARE-LOCATION-AND-CONTACT-INFO
MCR038,MANAGED-CARE-LOCATION-ID,X(15),34,48,MNGDCARE,MANAGED-CARE-LOCATION-AND-CONTACT-INFO-MCR00003,MCR00003,MANAGED-CARE-LOCATION-AND-CONTACT-INFO
MCR039,MANAGED-CARE-LOCATION-AND-CONTACT-INFO-EFF-DATE,9(8),49,56,MNGDCARE,MANAGED-CARE-LOCATION-AND-CONTACT-INFO-MCR00003,MCR00003,MANAGED-CARE-LOCATION-AND-CONTACT-INFO
MCR040,MANAGED-CARE-LOCATION-AND-CONTACT-INFO-END-DATE,9(8),57,64,MNGDCARE,MANAGED-CARE-LOCATION-AND-CONTACT-INFO-MCR00003,MCR00003,MANAGED-CARE-LOCATION-AND-CONTACT-INFO
MCR041,MANAGED-CARE-ADDR-TYPE,X(1),65,65,MNGDCARE,MANAGED-CARE-LOCATION-AND-CONTACT-INFO-MCR00003,MCR00003,MANAGED-CARE-LOCATION-AND-CONTACT-INFO
MCR042,MANAGED-CARE-ADDR-LN1,X(60),66,125,MNGDCARE,MANAGED-CARE-LOCATION-AND-CONTACT-INFO-MCR00003,MCR00003,MANAGED-CARE-LOCATION-AND-CONTACT-INFO
MCR043,MANAGED-CARE-ADDR-LN2,X(60),126,185,MNGDCARE,MANAGED-CARE-LOCATION-AND-CONTACT-INFO-MCR00003,MCR00003,MANAGED-CARE-LOCATION-AND-CONTACT-INFO
MCR044,MANAGED-CARE-ADDR-LN3,X(60),186,245,MNGDCARE,MANAGED-CARE-LOCATION-AND-CONTACT-INFO-MCR00003,MCR00003,MANAGED-CARE-LOCATION-AND-CONTACT-INFO
MCR045,MANAGED-CARE-CITY,X(28),246,273,MNGDCARE,MANAGED-CARE-LOCATION-AND-CONTACT-INFO-MCR00003,MCR00003,MANAGED-CARE-LOCATION-AND-CONTACT-INFO
MCR046,MANAGED-CARE-STATE,X(2),274,275,MNGDCARE,MANAGED-CARE-LOCATION-AND-CONTACT-INFO-MCR00003,MCR00003,MANAGED-CARE-LOCATION-AND-CONTACT-INFO
MCR047,MANAGED-CARE-ZIP-CODE,X(9),276,284,MNGDCARE,MANAGED-CARE-LOCATION-AND-CONTACT-INFO-MCR00003,MCR00003,MANAGED-CARE-LOCATION-AND-CONTACT-INFO
MCR048,MANAGED-CARE-COUNTY,X(3),285,287,MNGDCARE,MANAGED-CARE-LOCATION-AND-CONTACT-INFO-MCR00003,MCR00003,MANAGED-CARE-LOCATION-AND-CONTACT-INFO
MCR049,MANAGED-CARE-TELEPHONE,X(10),288,297,MNGDCARE,MANAGED-CARE-LOCATION-AND-CONTACT-INFO-MCR00003,MCR00003,MANAGED-CARE-LOCATION-AND-CONTACT-INFO
MCR050,MANAGED-CARE-EMAIL,X(60),298,357,MNGDCARE,MANAGED-CARE-LOCATION-AND-CONTACT-INFO-MCR00003,MCR00003,MANAGED-CARE-LOCATION-AND-CONTACT-INFO
MCR051,MANAGED-CARE-FAX-NUMBER,X(10),358,367,MNGDCARE,MANAGED-CARE-LOCATION-AND-CONTACT-INFO-MCR00003,MCR00003,MANAGED-CARE-LOCATION-AND-CONTACT-INFO
MCR052,STATE-NOTATION,X(500),368,867,MNGDCARE,MANAGED-CARE-LOCATION-AND-CONTACT-INFO-MCR00003,MCR00003,MANAGED-CARE-LOCATION-AND-CONTACT-INFO
MCR053,FILLER,X(133),868,1000,MNGDCARE,MANAGED-CARE-LOCATION-AND-CONTACT-INFO-MCR00003,MCR00003,MANAGED-CARE-LOCATION-AND-CONTACT-INFO
MCR054,RECORD-ID,X(8),1,8,MNGDCARE,MANAGED-CARE-SERVICE-AREA-MCR00004,MCR00004,MANAGED-CARE-SERVICE-AREA
MCR055,SUBMITTING-STATE,X(2),9,10,MNGDCARE,MANAGED-CARE-SERVICE-AREA-MCR00004,MCR00004,MANAGED-CARE-SERVICE-AREA
MCR056,RECORD-NUMBER,9(11),11,21,MNGDCARE,MANAGED-CARE-SERVICE-AREA-MCR00004,MCR00004,MANAGED-CARE-SERVICE-AREA
MCR057,STATE-PLAN-ID-NUM,X(12),22,33,MNGDCARE,MANAGED-CARE-SERVICE-AREA-MCR00004,MCR00004,MANAGED-CARE-SERVICE-AREA
MCR058,MANAGED-CARE-SERVICE-AREA-NAME,X(30),34,63,MNGDCARE,MANAGED-CARE-SERVICE-AREA-MCR00004,MCR00004,MANAGED-CARE-SERVICE-AREA
MCR059,MANAGED-CARE-SERVICE-AREA-EFF-DATE,9(8),64,71,MNGDCARE,MANAGED-CARE-SERVICE-AREA-MCR00004,MCR00004,MANAGED-CARE-SERVICE-AREA
MCR060,MANAGED-CARE-SERVICE-AREA-END-DATE,9(8),72,79,MNGDCARE,MANAGED-CARE-SERVICE-AREA-MCR00004,MCR00004,MANAGED-CARE-SERVICE-AREA
MCR061,STATE-NOTATION,X(500),80,579,MNGDCARE,MANAGED-CARE-SERVICE-AREA-MCR00004,MCR00004,MANAGED-CARE-SERVICE-AREA
MCR062,FILLER,X(421),580,1000,MNGDCARE,MANAGED-CARE-SERVICE-AREA-MCR00004,MCR00004,MANAGED-CARE-SERVICE-AREA
MCR063,RECORD-ID,X(8),1,8,MNGDCARE,MANAGED-CARE-OPERATING-AUTHORITY-MCR00005,MCR00005,MANAGED-CARE-OPERATING-AUTHORITY
MCR064,SUBMITTING-STATE,X(2),9,10,MNGDCARE,MANAGED-CARE-OPERATING-AUTHORITY-MCR00005,MCR00005,MANAGED-CARE-OPERATING-AUTHORITY
MCR065,RECORD-NUMBER,9(11),11,21,MNGDCARE,MANAGED-CARE-OPERATING-AUTHORITY-MCR00005,MCR00005,MANAGED-CARE-OPERATING-AUTHORITY
MCR066,STATE-PLAN-ID-NUM,X(12),22,33,MNGDCARE,MANAGED-CARE-OPERATING-AUTHORITY-MCR00005,MCR00005,MANAGED-CARE-OPERATING-AUTHORITY
MCR067,OPERATING-AUTHORITY,X(2),34,35,MNGDCARE,MANAGED-CARE-OPERATING-AUTHORITY-MCR00005,MCR00005,MANAGED-CARE-OPERATING-AUTHORITY
MCR068,WAIVER-ID,X(20),36,55,MNGDCARE,MANAGED-CARE-OPERATING-AUTHORITY-MCR00005,MCR00005,MANAGED-CARE-OPERATING-AUTHORITY
MCR069,MANAGED-CARE-OP-AUTHORITY-EFF-DATE,9(8),56,63,MNGDCARE,MANAGED-CARE-OPERATING-AUTHORITY-MCR00005,MCR00005,MANAGED-CARE-OPERATING-AUTHORITY
MCR070,MANAGED-CARE-OP-AUTHORITY-END-DATE,9(8),64,71,MNGDCARE,MANAGED-CARE-OPERATING-AUTHORITY-MCR00005,MCR00005,MANAGED-CARE-OPERATING-AUTHORITY
MCR071,STATE-NOTATION,X(500),72,571,MNGDCARE,MANAGED-CARE-OPERATING-AUTHORITY-MCR00005,MCR00005,MANAGED-CARE-OPERATING-AUTHORITY
MCR072,FILLER,X(429),572,1000,MNGDCARE,MANAGED-CARE-OPERATING-AUTHORITY-MCR00005,MCR00005,MANAGED-CARE-OPERATING-AUTHORITY
MCR073,RECORD-ID,X(8),1,8,MNGDCARE,MANAGED-CARE-PLAN-POPULATION-ENROLLED-MCR00006,MCR00006,MANAGED-CARE-PLAN-POPULATION-ENROLLED
MCR074,SUBMITTING-STATE,X(2),9,10,MNGDCARE,MANAGED-CARE-PLAN-POPULATION-ENROLLED-MCR00006,MCR00006,MANAGED-CARE-PLAN-POPULATION-ENROLLED
MCR075,RECORD-NUMBER,9(11),11,21,MNGDCARE,MANAGED-CARE-PLAN-POPULATION-ENROLLED-MCR00006,MCR00006,MANAGED-CARE-PLAN-POPULATION-ENROLLED
MCR076,STATE-PLAN-ID-NUM,X(12),22,33,MNGDCARE,MANAGED-CARE-PLAN-POPULATION-ENROLLED-MCR00006,MCR00006,MANAGED-CARE-PLAN-POPULATION-ENROLLED
MCR077,MANAGED-CARE-PLAN-POP,9(2),34,35,MNGDCARE,MANAGED-CARE-PLAN-POPULATION-ENROLLED-MCR00006,MCR00006,MANAGED-CARE-PLAN-POPULATION-ENROLLED
MCR078,MANAGED-CARE-PLAN-POP-EFF-DATE,9(8),36,43,MNGDCARE,MANAGED-CARE-PLAN-POPULATION-ENROLLED-MCR00006,MCR00006,MANAGED-CARE-PLAN-POPULATION-ENROLLED
MCR079,MANAGED-CARE-PLAN-POP-END-DATE,9(8),44,51,MNGDCARE,MANAGED-CARE-PLAN-POPULATION-ENROLLED-MCR00006,MCR00006,MANAGED-CARE-PLAN-POPULATION-ENROLLED
MCR080,STATE-NOTATION,X(500),52,551,MNGDCARE,MANAGED-CARE-PLAN-POPULATION-ENROLLED-MCR00006,MCR00006,MANAGED-CARE-PLAN-POPULATION-ENROLLED
MCR081,FILLER,X(449),552,1000,MNGDCARE,MANAGED-CARE-PLAN-POPULATION-ENROLLED-MCR00006,MCR00006,MANAGED-CARE-PLAN-POPULATION-ENROLLED
MCR082,RECORD-ID,X(8),1,8,MNGDCARE,MANAGED-CARE-ACCREDITATION-ORGANIZATION-MCR00007,MCR00007,MANAGED-CARE-ACCREDITATION-ORGANIZATION
MCR083,SUBMITTING-STATE,X(2),9,10,MNGDCARE,MANAGED-CARE-ACCREDITATION-ORGANIZATION-MCR00007,MCR00007,MANAGED-CARE-ACCREDITATION-ORGANIZATION
MCR084,RECORD-NUMBER,9(11),11,21,MNGDCARE,MANAGED-CARE-ACCREDITATION-ORGANIZATION-MCR00007,MCR00007,MANAGED-CARE-ACCREDITATION-ORGANIZATION
MCR085,STATE-PLAN-ID-NUM,X(12),22,33,MNGDCARE,MANAGED-CARE-ACCREDITATION-ORGANIZATION-MCR00007,MCR00007,MANAGED-CARE-ACCREDITATION-ORGANIZATION
MCR086,ACCREDITATION-ORGANIZATION,X(2),34,35,MNGDCARE,MANAGED-CARE-ACCREDITATION-ORGANIZATION-MCR00007,MCR00007,MANAGED-CARE-ACCREDITATION-ORGANIZATION
MCR087,DATE-ACCREDITATION-ACHIEVED,9(8),36,43,MNGDCARE,MANAGED-CARE-ACCREDITATION-ORGANIZATION-MCR00007,MCR00007,MANAGED-CARE-ACCREDITATION-ORGANIZATION
MCR088,DATE-ACCREDITATION-END,9(8),44,51,MNGDCARE,MANAGED-CARE-ACCREDITATION-ORGANIZATION-MCR00007,MCR00007,MANAGED-CARE-ACCREDITATION-ORGANIZATION
MCR089,STATE-NOTATION,X(500),52,551,MNGDCARE,MANAGED-CARE-ACCREDITATION-ORGANIZATION-MCR00007,MCR00007,MANAGED-CARE-ACCREDITATION-ORGANIZATION
MCR090,FILLER,X(449),552,1000,MNGDCARE,MANAGED-CARE-ACCREDITATION-ORGANIZATION-MCR00007,MCR00007,MANAGED-CARE-ACCREDITATION-ORGANIZATION
PRV001,RECORD-ID,X(8),1,8,PROVIDER,FILE-HEADER-RECORD-PROVIDER-PRV00001,PRV00001,FILE-HEADER-RECORD-PROVIDER
PRV002,DATA-DICTIONARY-VERSION,X(10),9,18,PROVIDER,FILE-HEADER-RECORD-PROVIDER-PRV00001,PRV00001,FILE-HEADER-RECORD-PROVIDER
PRV003,SUBMISSION-TRANSACTION-TYPE,X(1),19,19,PROVIDER,FILE-HEADER-RECORD-PROVIDER-PRV00001,PRV00001,FILE-HEADER-RECORD-PROVIDER
PRV004,FILE-ENCODING-SPECIFICATION,X(3),20,22,PROVIDER,FILE-HEADER-RECORD-PROVIDER-PRV00001,PRV00001,FILE-HEADER-RECORD-PROVIDER
PRV005,DATA-MAPPING-DOCUMENT-VERSION,X(9),23,31,PROVIDER,FILE-HEADER-RECORD-PROVIDER-PRV00001,PRV00001,FILE-HEADER-RECORD-PROVIDER
PRV006,FILE-NAME,X(8),32,39,PROVIDER,FILE-HEADER-RECORD-PROVIDER-PRV00001,PRV00001,FILE-HEADER-RECORD-PROVIDER
PRV007,SUBMITTING-STATE,X(2),40,41,PROVIDER,FILE-HEADER-RECORD-PROVIDER-PRV00001,PRV00001,FILE-HEADER-RECORD-PROVIDER
PRV008,DATE-FILE-CREATED,9(8),42,49,PROVIDER,FILE-HEADER-RECORD-PROVIDER-PRV00001,PRV00001,FILE-HEADER-RECORD-PROVIDER
PRV009,START-OF-TIME-PERIOD,9(8),50,57,PROVIDER,FILE-HEADER-RECORD-PROVIDER-PRV00001,PRV00001,FILE-HEADER-RECORD-PROVIDER
PRV010,END-OF-TIME-PERIOD,9(8),58,65,PROVIDER,FILE-HEADER-RECORD-PROVIDER-PRV00001,PRV00001,FILE-HEADER-RECORD-PROVIDER
PRV011,FILE-STATUS-INDICATOR,X(1),66,66,PROVIDER,FILE-HEADER-RECORD-PROVIDER-PRV00001,PRV00001,FILE-HEADER-RECORD-PROVIDER
PRV013,TOT-REC-CNT,9(11),67,77,PROVIDER,FILE-HEADER-RECORD-PROVIDER-PRV00001,PRV00001,FILE-HEADER-RECORD-PROVIDER
PRV138,SEQUENCE-NUMBER,X(4),78,81,PROVIDER,FILE-HEADER-RECORD-PROVIDER-PRV00001,PRV00001,FILE-HEADER-RECORD-PROVIDER
PRV014,STATE-NOTATION,X(500),82,581,PROVIDER,FILE-HEADER-RECORD-PROVIDER-PRV00001,PRV00001,FILE-HEADER-RECORD-PROVIDER
PRV012,FILLER,X(519),582,1100,PROVIDER,FILE-HEADER-RECORD-PROVIDER-PRV00001,PRV00001,FILE-HEADER-RECORD-PROVIDER
PRV016,RECORD-ID,X(8),1,8,PROVIDER,PROV-ATTRIBUTES-MAIN-PRV00002,PRV00002,PROV-ATTRIBUTES-MAIN
PRV017,SUBMITTING-STATE,X(2),9,10,PROVIDER,PROV-ATTRIBUTES-MAIN-PRV00002,PRV00002,PROV-ATTRIBUTES-MAIN
PRV018,RECORD-NUMBER,9(11),11,21,PROVIDER,PROV-ATTRIBUTES-MAIN-PRV00002,PRV00002,PROV-ATTRIBUTES-MAIN
PRV019,SUBMITTING-STATE-PROV-ID,X(30),22,51,PROVIDER,PROV-ATTRIBUTES-MAIN-PRV00002,PRV00002,PROV-ATTRIBUTES-MAIN
PRV020,PROV-ATTRIBUTES-EFF-DATE,9(8),52,59,PROVIDER,PROV-ATTRIBUTES-MAIN-PRV00002,PRV00002,PROV-ATTRIBUTES-MAIN
PRV021,PROV-ATTRIBUTES-END-DATE,9(8),60,67,PROVIDER,PROV-ATTRIBUTES-MAIN-PRV00002,PRV00002,PROV-ATTRIBUTES-MAIN
PRV022,PROV-DOING-BUSINESS-AS-NAME,X(100),68,167,PROVIDER,PROV-ATTRIBUTES-MAIN-PRV00002,PRV00002,PROV-ATTRIBUTES-MAIN
PRV023,PROV-LEGAL-NAME,X(100),168,267,PROVIDER,PROV-ATTRIBUTES-MAIN-PRV00002,PRV00002,PROV-ATTRIBUTES-MAIN
PRV024,PROV-ORGANIZATION-NAME,X(60),268,327,PROVIDER,PROV-ATTRIBUTES-MAIN-PRV00002,PRV00002,PROV-ATTRIBUTES-MAIN
PRV025,PROV-TAX-NAME,X(100),328,427,PROVIDER,PROV-ATTRIBUTES-MAIN-PRV00002,PRV00002,PROV-ATTRIBUTES-MAIN
PRV026,FACILITY-GROUP-INDIVIDUAL-CODE,X(2),428,429,PROVIDER,PROV-ATTRIBUTES-MAIN-PRV00002,PRV00002,PROV-ATTRIBUTES-MAIN
PRV027,TEACHING-IND,X(1),430,430,PROVIDER,PROV-ATTRIBUTES-MAIN-PRV00002,PRV00002,PROV-ATTRIBUTES-MAIN
PRV028,PROV-FIRST-NAME,X(30),431,460,PROVIDER,PROV-ATTRIBUTES-MAIN-PRV00002,PRV00002,PROV-ATTRIBUTES-MAIN
PRV029,PROV-MIDDLE-INITIAL,X(1),461,461,PROVIDER,PROV-ATTRIBUTES-MAIN-PRV00002,PRV00002,PROV-ATTRIBUTES-MAIN
PRV030,PROV-LAST-NAME,X(30),462,491,PROVIDER,PROV-ATTRIBUTES-MAIN-PRV00002,PRV00002,PROV-ATTRIBUTES-MAIN
PRV031,SEX,X(1),492,492,PROVIDER,PROV-ATTRIBUTES-MAIN-PRV00002,PRV00002,PROV-ATTRIBUTES-MAIN
PRV032,OWNERSHIP-CODE,X(2),493,494,PROVIDER,PROV-ATTRIBUTES-MAIN-PRV00002,PRV00002,PROV-ATTRIBUTES-MAIN
PRV033,PROV-PROFIT-STATUS,X(2),495,496,PROVIDER,PROV-ATTRIBUTES-MAIN-PRV00002,PRV00002,PROV-ATTRIBUTES-MAIN
PRV034,DATE-OF-BIRTH,9(8),497,504,PROVIDER,PROV-ATTRIBUTES-MAIN-PRV00002,PRV00002,PROV-ATTRIBUTES-MAIN
PRV035,DATE-OF-DEATH,9(8),505,512,PROVIDER,PROV-ATTRIBUTES-MAIN-PRV00002,PRV00002,PROV-ATTRIBUTES-MAIN
PRV036,ACCEPTING-NEW-PATIENTS-IND,X(1),513,513,PROVIDER,PROV-ATTRIBUTES-MAIN-PRV00002,PRV00002,PROV-ATTRIBUTES-MAIN
PRV037,STATE-NOTATION,X(500),514,1013,PROVIDER,PROV-ATTRIBUTES-MAIN-PRV00002,PRV00002,PROV-ATTRIBUTES-MAIN
PRV038,FILLER,X(87),1014,1100,PROVIDER,PROV-ATTRIBUTES-MAIN-PRV00002,PRV00002,PROV-ATTRIBUTES-MAIN
