Source,Source File,Table Name,Column,Column Alias (Common Name),Column Comment (Description),Data Type,Data Format,Is Nullable,Is Primary Key,Is Foreign Key,Foreign Key Table,Foreign Key Column,Is PII,History,Start Position,End Position,Max length,Symmetry Indicator,Precision,Comment,Valid Values,Column Order,Gap,Findings,Linage Source System,Linage State Table Mapping,Lineage State Field Mapping 
HPMMIS,Code and Reference,T_CDE_SOURCE,SRC_CD_DESC,Source Code Description,A description of the input source for the data on the record,char,,,,,,,,,,,5,,,,"Values are in Generic Table ""SRC"" (TRANSACTION RF522).",,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ELG_KEY_DIM,SSDI_TMC_IND,,,char,,,,,,,,,,,5,,,,,,Y,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_EVV_CNCT,ST,State,State Code,char,,,,,,,,,,,5,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_MED_CAT_SER,STA,Status,The status of the medical category of service row.,char,,,,,,,,,,,5,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_SSR_AUDIT,STA,Status,The status of the medical category of service row.,char,,,,,,,,,,,5,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_SSR_CHGRSN,STA,Status,The status of the medical category of service row.,char,,,,,,,,,,,5,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_SSR_CLASS,STA,Status,The status of the medical category of service row.,char,,,,,,,,,,,5,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_SSR_DEPT,STA,Status,The status of the medical category of service row.,char,,,,,,,,,,,5,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_SSR_DFR_RSN,STA,Status,The status of the medical category of service row.,char,,,,,,,,,,,5,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_SSR_FFP,STA,Status,The status of the medical category of service row.,char,,,,,,,,,,,5,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_SSR_PHASE,STA,Status,The status of the medical category of service row.,char,,,,,,,,,,,5,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_SSR_PLANNING,STA,Status,The status of the medical category of service row.,char,,,,,,,,,,,5,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_SSR_PRIORITY,STA,Status,The status of the medical category of service row.,char,,,,,,,,,,,5,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_SSR_PROJECT,STA,Status,The status of the medical category of service row.,char,,,,,,,,,,,5,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_SSR_RVW,STA,Status,The status of the medical category of service row.,char,,,,,,,,,,,5,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_SSR_STATUS,STA,Status,The status of the medical category of service row.,char,,,,,,,,,,,5,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_SSR_SUBSYS,STA,Status,The status of the medical category of service row.,nvarchar,,,,,,,,,,,4,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_SSR_TEAM,STA,Status,The status of the medical category of service row.,char,,,,,,,,,,,6,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_SSR_TYPE,STA,Status,The status of the medical category of service row.,char,,,,,,,,,,,10,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_CAR_ID,STA,Status,Record staus,char,,,,,,,,,,,6,,,,A-Active; I-Inactive; H-Historical,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_TRIBE,STA,Status Code,The status of the site code entry.,nvarchar,,,,,,,,,,,80,,,,RF536,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_MENTAL_HEALTH_SITE,STA_CD,Mental Health Site Status Code,The status of the site code entry.,nvarchar,,,,,,,,,,,80,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_RATE_CAP_VALUE,STA_CD,Status Code,The status of the site code entry.,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_RATE_ELIG,STA_CD,Status Code,The status of the site code entry.,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_RATE_MH,STA_CD,Status Code,The status of the site code entry.,date,,,,,,,,,,,,,,,RF402,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_RATE_SCHED_ENT_TYPE,STA_CD,Status Code,The status of the site code entry.,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_RATE_SCHED_PROV_TYPE,STA_CD,Status Code,The status of the site code entry.,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_REINS_THRESHLD,STA_CD,Status Code,The status of the site code entry.,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_DATA_SRC_CD,STA_CD,Status Code,The status of the site code entry.,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ERR_MSG,STA_CD,Status Code,The status of the site code entry.,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_EVV_CNCT,STA_CD,Status Code,The status of the site code entry.,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_EVV_PROCX,STA_CD,Status Code,The status of the site code entry.,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_FUNC_RSN_CD,STA_CD,Status Code,The status of the site code entry.,char,,,,,,,,,,,9,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD_PROC,STA_CD,Status Code,The status of the site code entry.,char,,,,,,,,,,,3,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD_PROC_TST,STA_CD,Status Code,The status of the site code entry.,nvarchar,,,,,,,,,,,1,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD10_DIAG_CVG,STA_CD,Status Code,The status of the site code entry.,char,,,,,,,,,,,1,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_IM_FFP_RAT,STA_CD,Status Code,The status of the site code entry.,char,,,,,,,,,,,1,,,,RF785?,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_MDCD_DRUG_PLAN,STA_CD,Status Code,The status of the site code entry.,nvarchar,,,,,,,,,,,1,,,,RF568?,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_MED_CAT_SER_PWX,STA_CD,Status Code,The status of the site code entry.,char,,,,,,,,Yes,,,1,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_MHS_SITE,STA_CD,Status Code,The status of the site code entry.,char,,,,,,,,,,,1,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_NDC_HCPCS,STA_CD,Status Code,The status of the site code entry.,nvarchar,,,,,,,,,,,1,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_NDC_XWALK,STA_CD,Status Code,The status of the site code entry.,char,,,,,,,,,,,1,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_PHR_CVG,STA_CD,Status Code,The status of the site code entry.,char,,,,,,,,,,,3,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_PHR_ITM,STA_CD,Status Code,The status of the site code entry.,nvarchar,,,,,,,,,,,3,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_PHR_ITM_PRC,STA_CD,Status Code,The status of the site code entry.,char,,,,,,,,,,,1,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_PR_PRID_PRCS,STA_CD,Status Code,The status of the site code entry.,nvarchar,,,,,,,,,,,3,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_STD_SVC,STA_CD,Status Code,The status of the site code entry.,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_TAXONOMY_CD,STA_CD,Status Code,The status of the site code entry.,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_FIN_PYMT_STAT,STAT_CD,Payment Status Code,A code indicating the payment status.,nvarchar,,,,,,,,,,,16,,,,(hardcoded),,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_FIN_STAT,STAT_CD,Transaction Status Code,A code indicating the status of the transaction.,nvarchar,,,,,,,,,,,35,,,,(hardcoded),,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_FIN_PYMT_STAT,STAT_DESC,Payment Status Description,A description of the code indicating the payment status.,char,,,,,,,,,,,1,,,,(hardcoded),,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_FIN_STAT,STAT_DESC,Transaction Status Description,A description of the code indicating the status of the transaction.,nvarchar,,,,,,,,,,,1,,,,(hardcoded),,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_STAT_EMPLOYMENT,STAT_EMP_CD,Employment Status Code,A code indicating the status of a Recipient's employment.  ,char,,,,,,,,,,,5,,,,"Values are in Table ""PSEMS"" (Transaction PS624)                      ",,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_STAT_EMPLOYMENT,STAT_EMP_DESC,Employment Status Code Description,A description of the code indicating the status of a Recipient's employment.  ,char,,,,,,,,,,,4,,,,"Values are in Table ""PSEMS"" (Transaction PS624)                      ",,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_CAR_ID,STATE,State,State Carrier's Mailing Address,char,,,,,,,,,,,10,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_STATE,STATE_CD,State Code,State Code,nvarchar,,,,,,,,,,,4,,,,"Values are in Generic Table ""ST"" (TRANSACTION RF014).",,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_PR_FORM_TYPE,STATE_CD,State Code,State Code,nvarchar,,,,,,,,,,,5,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_STATE,STATE_CD_DESC,State Code Description,A description of the code indicating the state of ??,,,,,,,,,,,,,,,,"Values are in Generic Table ""ST"" (TRANSACTION RF014).",,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_PR_FORM_TYPE,STATE_CD_DESC,State Code Description,State Code Description,,,,,,,,,,,,,,,,RF639; Cognos: PR Type to Form Type; Ref PT to FT,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_NPPES_STATE,STATE_NAME,State Name,State Name,,,,,,,,,,,,,,,,www.cms.gov/Regulations-and-Guidance/Administrative-Simplification/NationalProvIdentStand/Downloads/Data_Dissemination_File-Code_Values.pdf,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_NPPES_STATE,STATE_RFRNC_CD,State Reference Code,State Reference Code,,,,,,,,,,,,,,,,www.cms.gov/Regulations-and-Guidance/Administrative-Simplification/NationalProvIdentStand/Downloads/Data_Dissemination_File-Code_Values.pdf,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_NPPES_STATE,STATE_TYPE_CD,State Type Code,State Type Code,,,,,,,,,,,,,,,,www.cms.gov/Regulations-and-Guidance/Administrative-Simplification/NationalProvIdentStand/Downloads/Data_Dissemination_File-Code_Values.pdf,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_SSR_STATUS,STATUS_CD,SSR Status Code,A code indicating the status of the SSR.,,,,,,,,,,,,,,,,"RF053 A=Active, I=Inactive, P=Pended",,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_PR_FORM_TYPE,STATUS_CD,Status Code,A code indicating the status of the SSR.,,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_SSR_REL_STATUS,STATUS_CODE,,A code indicating the status of the SSR.,,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_PHR_ITM,STD_PKG_IND,Standard Package Indicator,Indicates whether or not the pharmacy item comes in a standard package,,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_RATE_SCHED_ENT_TYPE,STD_SVC_IND,Standard Service indicator,Indicates whether the service is standard,,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD_PROC,STER_IND,Sterilization Indicator,Indicates whether or not the code is related to sterilization,,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD_PROC_TST,STER_IND,Sterilization Indicator,Indicates whether or not the code is related to sterilization,,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD10_DIAG_PWX,STER_IND,Sterilization Indicator,Indicates whether or not the code is related to sterilization,,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD10_PROC_PWX,STER_IND,Sterilization Indicator,Indicates whether or not the code is related to sterilization,,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_PHR_ITM,STER_IND,Sterilization Indicator,Indicates whether or not the code is related to sterilization,,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_RI_TRANS_STAGE,STG_TYP,Reinsurance Transplant Stage,"Contains reinsurance stage type description, effective dates, stage sequencing. It performs a similar function for RI-CASE-STG as RI-CASE-TYO does for a RI-CASE",,,,,,,,,,,,,,,,RF778,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_RI_TRANS_STAGE,STG_TYP_DESC,Reinsurance Transplant Stage Description,A description of the reinsurance transplant stage,,,,,,,,,,,,,,,,RF778,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_CAR_ID,STR_1,Street Address Line 1,Line 1 Carrier's Mailing Address,,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_EVV_CNCT,STR_1,Street Line 1,Line 1 Carrier's Mailing Address,,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_CAR_ID,STR_2,Street Address Line 2,Line 2 Carrier's Mailing Address,,,,,,,,,,,,,,,,RP155?; RF562l RF563,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_EVV_CNCT,STR_2,Street Line 1,Line 2 Carrier's Mailing Address,,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_PHR_ITM,STRN,Strength Code,A code idetnifying the strength of a specific drug,,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_NPPES_DEACT_RSN,STUS_RSN_RFRNC_CD,NPI Deactivation Status Reason Code?,NPI Deactivation Status Reason Code?,,,,,,,,,,,,,,,,www.cms.gov/Regulations-and-Guidance/Administrative-Simplification/NationalProvIdentStand/Downloads/Data_Dissemination_File-Code_Values.pdf,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
